"722","76","483","81","2022-04-11","85","1399","422310297718","0","2022-01-19"
"723","48","158","49","2022-03-08","18","1186","421559193672","0","2022-03-14"
"724","56","483","11","2022-01-01","77","6263","420099379286","0","2022-01-04"
"725","89","451","11","2022-02-20","3","5240","421205299337","0","2022-01-17"
"726","35","163","70","2022-03-27","2","5341","421978521653","0","2022-02-14"
"727","94","427","7","2022-04-08","34","6044","422243942548","0","2022-03-24"
"728","78","286","62","2022-01-02","44","8201","420121497720","0","2022-02-09"
"729","0","418","72","2022-03-24","87","8728","26369510400","0","2022-03-15"
"730","21","3","43","2022-04-03","2","3510","422133350433","0","2022-02-27"
"731","25","191","71","2022-01-12","23","2693","420342681637","0","2022-01-29"
"732","98","412","41","2022-01-17","6","4748","420453273752","0","2022-01-13"
"733","82","288","12","2022-02-25","49","3016","421315891330","0","2022-01-15"
"734","93","411","54","2022-03-10","49","5288","421603430547","0","2022-02-10"
"735","85","61","82","2022-03-31","71","8609","422066995333","0","2022-01-30"
"736","27","58","85","2022-03-05","83","4694","421492838439","0","2022-04-05"
"737","58","413","82","2022-02-10","38","5308","420984115288","0","2022-02-08"
"738","91","298","77","2022-04-11","93","506","422310297745","0","2022-04-05"
"739","94","273","62","2022-03-17","44","3972","421757337748","0","2022-02-14"
"740","28","253","69","2022-02-01","80","3354","420785049640","0","2022-03-03"
"741","21","76","99","2022-04-12","100","6848","422332416033","0","2022-03-28"
"742","13","292","35","2022-02-21","61","9990","421227417619","0","2022-04-08"
"743","86","373","61","2022-01-30","56","3169","420740812934","0","2022-03-17"
"744","95","41","99","2022-03-03","69","876","421448601749","0","2022-04-06"
"745","55","271","26","2022-04-04","37","1179","422155468885","0","2022-01-01"
"746","72","179","12","2022-01-16","70","299","420431155314","0","2022-01-06"
"747","5","257","81","2022-01-10","34","2583","26268652805","0","2022-03-27"
"748","74","238","33","2022-03-04","33","5898","421470720116","0","2022-02-27"
"749","40","496","93","2022-04-12","1","3163","422332416064","0","2022-01-10"
"750","94","169","22","2022-03-05","24","9152","421492838548","0","2022-03-30"
"751","74","380","72","2022-04-14","71","8640","422376652916","0","2022-03-18"
"752","89","442","77","2022-03-11","47","5675","421625548937","0","2022-03-15"
"753","66","98","63","2022-03-02","14","5909","421426483302","0","2022-02-15"
"754","14","436","16","2022-02-25","98","1536","421315891220","0","2022-01-11"
"755","71","430","16","2022-04-10","17","3236","422288179313","0","2022-01-28"
"756","32","288","23","2022-02-02","36","3653","420807168050","0","2022-02-17"
"757","66","226","9","2022-03-31","54","1809","422066995302","0","2022-02-21"
"758","16","451","49","2022-02-03","34","6918","420829286422","0","2022-02-03"
"759","97","101","95","2022-02-08","11","8520","420939878551","0","2022-03-05"
"760","6","270","26","2022-03-18","88","5517","26361216006","0","2022-03-17"
"761","93","299","64","2022-03-01","52","43","421404364947","0","2022-02-25"
"762","46","399","73","2022-04-10","78","7894","422288179270","0","2022-03-09"
"763","69","352","52","2022-02-21","91","3581","421227417705","0","2022-02-22"
"764","16","346","70","2022-03-02","85","6778","421426483222","0","2022-03-28"
"765","5","106","86","2022-01-06","65","6837","26263123205","0","2022-01-11"
"766","36","429","99","2022-01-09","87","7798","420276326454","0","2022-02-19"
"767","56","78","82","2022-01-10","1","7740","420298444886","0","2022-04-08"
"768","16","58","77","2022-01-01","20","9929","420099379222","0","2022-01-14"
"769","74","218","99","2022-03-31","51","5990","422066995316","0","2022-03-01"
"770","92","363","82","2022-01-12","2","9216","420342681746","0","2022-03-08"
"771","78","237","28","2022-01-31","72","1510","420762931320","0","2022-01-31"
"772","11","31","53","2022-01-25","69","453","420630220817","0","2022-01-25"
"773","84","486","53","2022-02-02","29","1884","420807168132","0","2022-01-08"
"774","18","425","28","2022-03-20","91","3705","421823692824","0","2022-02-20"
"775","83","207","9","2022-01-29","36","1077","420718694531","0","2022-03-27"
"776","70","333","21","2022-02-12","100","5960","421028352112","0","2022-03-20"
"777","71","44","41","2022-03-09","37","4678","421581312113","0","2022-01-19"
"778","58","495","86","2022-03-21","91","5632","421845811288","0","2022-03-20"
"779","57","104","74","2022-01-20","64","6381","420519628887","0","2022-03-04"
"780","27","148","90","2022-01-28","20","6661","420696576039","0","2022-02-26"
"781","55","254","61","2022-01-22","67","6391","420563865685","0","2022-02-28"
"782","89","205","33","2022-01-12","23","41","420342681737","0","2022-03-07"
"783","41","476","14","2022-03-16","11","6397","421735219265","0","2022-01-30"
"784","54","465","95","2022-01-15","43","1836","420409036884","0","2022-01-12"
"785","35","51","63","2022-02-07","79","7","420917760053","0","2022-01-12"
"786","84","270","33","2022-04-07","28","9251","422221824132","0","2022-03-09"
"787","82","184","86","2022-02-18","61","2343","421161062530","0","2022-03-18"
"788","80","236","42","2022-03-28","85","4544","422000640128","0","2022-03-05"
"789","62","60","86","2022-03-27","93","1804","421978521698","0","2022-02-27"
"790","36","442","0","2022-03-04","23","7879","421470720054","0","2022-04-11"
"791","53","178","52","2022-03-23","53","7347","421890048083","0","2022-03-09"
"792","50","56","26","2022-02-19","60","1624","421183180880","0","2022-02-19"
"793","18","8","6","2022-02-17","71","5122","421138944024","0","2022-03-21"
"794","4","283","74","2022-02-02","75","4128","26300448004","0","2022-03-30"
"795","71","31","62","2022-02-18","55","3108","421161062513","0","2022-04-05"
"796","67","165","16","2022-01-30","46","20","420740812903","0","2022-03-04"
"797","26","176","24","2022-01-11","25","2674","420320563238","0","2022-01-09"
"798","66","436","16","2022-02-25","32","8500","421315891302","0","2022-01-19"
"799","83","380","7","2022-03-11","87","822","421625548931","0","2022-04-07"
"800","6","178","53","2022-01-21","32","4748","26283859206","0","2022-01-20"
"801","63","371","72","2022-02-07","12","3148","420917760099","0","2022-02-21"
"802","60","51","16","2022-03-10","75","6723","421603430496","0","2022-02-23"
"803","23","76","70","2022-01-18","48","3100","420475392035","0","2022-01-14"
"804","90","494","81","2022-03-29","46","4803","422022758544","0","2022-03-20"
"805","69","301","73","2022-03-05","63","3307","421492838505","0","2022-01-29"
"806","40","442","8","2022-02-28","80","6629","421382246464","0","2022-01-31"
"807","69","176","33","2022-01-14","82","2221","420386918505","0","2022-03-28"
"808","29","454","91","2022-01-31","72","9058","420762931241","0","2022-01-30"
"809","62","386","49","2022-03-02","47","2945","421426483298","0","2022-02-28"
"810","49","83","23","2022-02-04","94","9468","420851404873","0","2022-01-26"
"811","92","461","42","2022-04-14","99","7507","422376652946","0","2022-03-10"
"812","31","461","81","2022-03-19","8","6928","421801574449","0","2022-03-10"
"813","12","248","73","2022-01-08","72","8595","420254208018","0","2022-04-05"
"814","11","172","14","2022-03-10","91","5762","421603430417","0","2022-02-02"
"815","82","83","26","2022-03-09","67","9180","421581312130","0","2022-03-23"
"816","48","68","23","2022-03-28","62","169","422000640072","0","2022-04-07"
"817","22","196","42","2022-01-18","40","7583","420475392034","0","2022-04-12"
"818","72","246","74","2022-02-20","6","8517","421205299314","0","2022-01-03"
"819","24","442","69","2022-03-28","26","1393","422000640036","0","2022-03-16"
"820","74","495","23","2022-03-23","99","3208","421890048116","0","2022-03-17"
"821","56","304","9","2022-04-03","88","603","422133350486","0","2022-03-24"
"822","15","353","6","2022-02-27","82","2497","421360128021","0","2022-01-02"
"823","80","402","76","2022-01-08","49","2932","420254208128","0","2022-04-04"
"824","28","482","62","2022-03-22","99","3789","421867929640","0","2022-04-05"
"825","25","156","43","2022-01-19","62","7957","420497510437","0","2022-01-02"
"826","38","273","7","2022-03-08","39","1144","421559193656","0","2022-01-03"
"827","90","430","11","2022-02-28","56","6192","421382246544","0","2022-03-09"
"828","34","423","70","2022-01-27","37","3188","420674457652","0","2022-03-24"
"829","97","139","62","2022-02-14","42","5648","421072588951","0","2022-01-13"
"830","74","465","63","2022-01-01","88","6118","420099379316","0","2022-01-13"
"831","50","148","63","2022-02-25","47","318","421315891280","0","2022-03-07"
"832","10","269","64","2022-01-30","99","2499","420740812816","0","2022-01-11"
"833","92","366","91","2022-02-20","28","8070","421205299346","0","2022-02-08"
"834","39","205","12","2022-03-08","87","445","421559193657","0","2022-04-13"
"835","42","300","23","2022-01-11","71","2603","420320563266","0","2022-04-05"
"836","41","304","74","2022-02-24","56","521","421293772865","0","2022-01-09"
"837","92","74","35","2022-04-02","64","186","422111232146","0","2022-01-21"
"838","87","200","82","2022-01-12","8","4965","420342681735","0","2022-02-12"
"839","68","199","3","2022-04-01","8","9429","422089113704","0","2022-02-11"
"840","76","139","42","2022-03-27","29","9728","421978521718","0","2022-02-23"
"841","75","94","44","2022-02-24","96","2572","421293772917","0","2022-02-25"
"842","86","162","90","2022-01-19","30","3585","420497510534","0","2022-02-09"
"843","30","411","53","2022-02-22","24","983","421249536048","0","2022-02-14"
"844","21","460","7","2022-01-07","14","3332","420232089633","0","2022-01-06"
"845","25","455","61","2022-02-15","57","4829","421094707237","0","2022-01-18"
"846","93","83","70","2022-02-04","61","5219","420851404947","0","2022-01-11"
"847","41","5","51","2022-02-28","13","528","421382246465","0","2022-01-28"
"848","32","51","26","2022-01-17","65","2572","420453273650","0","2022-02-16"
"849","55","360","42","2022-01-22","35","1761","420563865685","0","2022-01-31"
"850","63","5","49","2022-01-17","83","6553","420453273699","0","2022-01-23"
"851","48","279","86","2022-03-04","31","701","421470720072","0","2022-03-23"
"852","31","199","6","2022-04-13","12","7735","422354534449","0","2022-01-05"
"853","47","369","61","2022-03-24","35","4270","421912166471","0","2022-02-12"
"854","19","386","54","2022-04-08","26","4650","422243942425","0","2022-01-03"
"855","2","83","54","2022-01-19","79","1217","26281094402","0","2022-03-26"
"856","22","453","33","2022-02-06","14","9068","420895641634","0","2022-03-10"
"857","61","279","52","2022-03-25","23","4389","421934284897","0","2022-04-13"
"858","84","417","52","2022-02-10","97","3060","420984115332","0","2022-03-16"
"859","40","151","74","2022-01-08","31","5000","420254208064","0","2022-02-23"
"860","5","149","24","2022-02-19","11","8149","26323948805","0","2022-01-04"
"861","96","327","36","2022-03-09","29","1264","421581312150","0","2022-01-17"
"862","32","269","61","2022-04-05","29","359","422177587250","0","2022-01-28"
"863","48","232","28","2022-03-10","100","8223","421603430472","0","2022-02-20"
"864","94","17","9","2022-04-08","78","4184","422243942548","0","2022-01-21"
"865","46","112","53","2022-02-05","39","6231","420873523270","0","2022-04-01"
"866","67","403","93","2022-02-21","79","5738","421227417703","0","2022-01-20"
"867","27","251","63","2022-01-09","69","4325","420276326439","0","2022-01-01"
"868","25","165","35","2022-04-07","88","2436","422221824037","0","2022-01-02"
"869","98","247","72","2022-03-08","46","6010","421559193752","0","2022-01-04"
"870","81","151","54","2022-04-13","2","1277","422354534529","0","2022-03-02"
"871","27","4","23","2022-02-15","57","8462","421094707239","0","2022-03-29"
"872","96","351","49","2022-04-02","39","9609","422111232150","0","2022-01-29"
"873","13","417","85","2022-04-07","66","5518","422221824019","0","2022-01-04"
"874","78","197","74","2022-01-27","95","7216","420674457720","0","2022-02-13"
"875","62","352","73","2022-04-13","35","9185","422354534498","0","2022-04-01"
"876","26","164","42","2022-03-15","43","3937","421713100838","0","2022-01-04"
"877","94","158","53","2022-03-22","68","8255","421867929748","0","2022-01-26"
"878","74","178","62","2022-03-09","44","9034","421581312116","0","2022-03-12"
"879","55","17","72","2022-02-09","14","1258","420961996885","0","2022-03-24"
"880","22","83","81","2022-03-21","57","7428","421845811234","0","2022-01-24"
"881","95","217","64","2022-01-23","3","4765","420585984149","0","2022-02-05"
"882","26","155","69","2022-01-04","89","1669","420165734438","0","2022-03-28"
"883","77","163","21","2022-03-21","19","147","421845811319","0","2022-02-18"
"884","93","353","6","2022-03-10","66","5184","421603430547","0","2022-03-04"
"885","46","263","9","2022-03-31","48","4493","422066995270","0","2022-02-16"
"886","32","302","44","2022-03-14","24","7645","421690982450","0","2022-01-01"
"887","48","22","42","2022-04-10","24","7526","422288179272","0","2022-01-13"
"888","61","193","54","2022-01-16","23","202","420431155297","0","2022-02-17"
"889","69","372","90","2022-01-23","36","1759","420585984105","0","2022-01-10"
"890","39","429","62","2022-04-11","11","5234","422310297657","0","2022-01-09"
"891","48","158","35","2022-02-13","31","1356","421050470472","0","2022-02-16"
"892","10","299","33","2022-03-16","52","7921","421735219216","0","2022-03-30"
"893","24","21","54","2022-04-10","95","301","422288179236","0","2022-03-14"
"894","74","34","54","2022-02-18","62","4342","421161062516","0","2022-03-09"
"895","48","493","26","2022-03-17","59","5931","421757337672","0","2022-03-30"
"896","75","38","99","2022-01-30","18","7022","420740812917","0","2022-01-21"
"897","97","139","99","2022-03-14","89","6063","421690982551","0","2022-01-14"
"898","23","413","72","2022-02-04","83","7565","420851404835","0","2022-03-17"
"899","85","203","82","2022-04-04","59","8635","422155468933","0","2022-04-06"
"900","23","440","16","2022-01-05","14","8116","420187852835","0","2022-01-03"
"901","36","285","43","2022-04-13","9","7474","422354534454","0","2022-01-20"
"902","14","361","46","2022-01-24","37","9029","420608102420","0","2022-02-06"
"903","48","391","69","2022-01-03","51","3473","420143616072","0","2022-03-03"
"904","81","480","35","2022-02-01","15","4163","420785049729","0","2022-01-19"
"905","48","135","63","2022-01-12","34","5144","420342681672","0","2022-03-16"
"906","42","199","54","2022-02-12","10","272","421028352066","0","2022-02-12"
"907","90","309","49","2022-02-08","32","3864","420939878544","0","2022-04-14"
"908","38","378","94","2022-02-22","32","2793","421249536056","0","2022-04-10"
"909","81","42","72","2022-01-06","23","1357","420209971329","0","2022-02-21"
"910","63","253","6","2022-04-13","70","9411","422354534499","0","2022-02-25"
"911","85","285","49","2022-01-11","37","3747","420320563333","0","2022-03-13"
"912","5","111","0","2022-03-23","47","1845","26368128005","0","2022-01-26"
"913","91","435","35","2022-02-24","18","3870","421293772945","0","2022-04-04"
"914","68","139","36","2022-02-20","17","3888","421205299304","0","2022-03-30"
"915","76","101","93","2022-03-11","18","1712","421625548918","0","2022-04-02"
"916","6","316","99","2022-02-09","23","9708","26310124806","0","2022-03-29"
"917","97","249","42","2022-01-02","16","7983","420121497751","0","2022-02-12"
"918","81","99","33","2022-04-13","7","206","422354534529","0","2022-04-07"
"919","51","214","64","2022-01-11","45","4287","420320563281","0","2022-01-07"
"920","88","366","95","2022-03-15","88","4553","421713100936","0","2022-02-23"
"921","22","300","77","2022-01-14","65","4461","420386918434","0","2022-03-05"
"922","90","301","7","2022-03-07","6","9092","421537075344","0","2022-01-26"
"923","41","122","23","2022-02-23","33","4182","421271654465","0","2022-02-24"
"924","40","316","41","2022-02-20","4","3367","421205299264","0","2022-01-20"
"925","49","372","62","2022-03-22","85","8156","421867929673","0","2022-04-09"
"926","17","139","21","2022-02-12","97","7652","421028352023","0","2022-01-26"
"927","0","110","12","2022-03-21","61","5695","26365363200","0","2022-03-02"
"928","14","227","74","2022-03-24","37","685","421912166420","0","2022-03-26"
"929","73","207","93","2022-04-13","81","8929","422354534515","0","2022-03-12"
"930","25","303","36","2022-02-19","19","7214","421183180837","0","2022-02-02"
"931","24","391","43","2022-04-11","45","6359","422310297636","0","2022-03-22"
"932","43","365","99","2022-02-16","23","8787","421116825667","0","2022-02-09"
"933","64","395","8","2022-03-15","100","1140","421713100900","0","2022-03-24"
"934","41","148","23","2022-01-14","66","5141","420386918465","0","2022-04-05"
"935","28","476","91","2022-02-23","3","9525","421271654440","0","2022-03-10"
"936","50","112","14","2022-02-27","14","8774","421360128080","0","2022-04-10"
"937","76","259","41","2022-02-09","6","9909","420961996918","0","2022-04-12"
"938","1","91","94","2022-03-05","61","6081","26343302401","0","2022-03-05"
"939","58","197","76","2022-03-02","19","3163","421426483288","0","2022-02-24"
"940","28","113","3","2022-03-31","1","4595","422066995240","0","2022-04-09"
"941","17","498","62","2022-02-07","43","4948","420917760023","0","2022-02-02"
"942","96","333","16","2022-04-10","72","8084","422288179350","0","2022-01-31"
"943","73","301","91","2022-02-12","1","9893","421028352115","0","2022-03-04"
"944","22","175","77","2022-02-20","87","9073","421205299234","0","2022-04-10"
"945","63","56","6","2022-02-21","2","6449","421227417699","0","2022-02-02"
"946","62","369","8","2022-02-03","60","3830","420829286498","0","2022-02-11"
"947","8","442","14","2022-03-21","25","2018","26365363208","0","2022-03-10"
"948","31","160","33","2022-04-09","23","8848","422266060849","0","2022-02-01"
"949","36","187","42","2022-01-17","6","676","420453273654","0","2022-04-05"
"950","27","359","0","2022-02-14","33","8725","421072588839","0","2022-02-04"
"951","19","196","52","2022-03-15","72","8033","421713100825","0","2022-04-13"
"952","52","35","95","2022-03-17","40","1740","421757337682","0","2022-01-22"
"953","15","76","99","2022-04-04","63","1862","422155468821","0","2022-02-17"
"954","83","218","35","2022-02-25","91","2945","421315891331","0","2022-02-08"
"955","22","380","85","2022-03-09","90","9044","421581312034","0","2022-02-26"
"956","88","307","23","2022-04-04","93","507","422155468936","0","2022-03-13"
"957","38","498","73","2022-02-06","46","6824","420895641656","0","2022-03-20"
"958","27","309","33","2022-03-14","42","5079","421690982439","0","2022-01-31"
"959","1","339","63","2022-03-07","89","4359","26346067201","0","2022-01-16"
"960","38","181","81","2022-01-01","7","4455","420099379256","0","2022-03-28"
"961","20","225","52","2022-03-26","71","7060","421956403232","0","2022-03-25"
"962","77","240","76","2022-04-05","89","9587","422177587319","0","2022-02-03"
"963","87","78","11","2022-01-27","23","2849","420674457735","0","2022-01-30"
"964","99","45","52","2022-03-03","35","2737","421448601753","0","2022-02-15"
"965","19","372","81","2022-02-08","36","7035","420939878425","0","2022-03-30"
"966","93","282","85","2022-01-13","53","3005","420364800147","0","2022-01-06"
"967","82","204","93","2022-03-04","63","339","421470720130","0","2022-01-21"
"968","0","465","7","2022-01-13","88","4307","26272800000","0","2022-03-29"
"969","45","62","64","2022-02-03","45","7844","420829286469","0","2022-03-30"
"970","11","360","69","2022-03-04","70","4118","421470720017","0","2022-01-27"
"971","40","300","49","2022-03-23","47","8939","421890048064","0","2022-01-30"
"972","50","249","8","2022-02-24","28","3498","421293772880","0","2022-03-15"
"973","15","191","82","2022-03-03","25","5944","421448601621","0","2022-03-21"
"974","18","51","76","2022-01-26","57","4566","420652339224","0","2022-03-02"
"975","62","136","44","2022-03-26","70","2052","421956403298","0","2022-01-16"
"976","19","21","7","2022-04-09","27","6375","422266060825","0","2022-01-12"
"977","81","493","46","2022-01-14","12","8539","420386918529","0","2022-02-19"
"978","22","8","41","2022-02-18","41","9287","421161062434","0","2022-01-26"
"979","3","388","51","2022-04-05","64","4896","26386099203","0","2022-03-01"
"980","78","154","21","2022-02-03","49","3912","420829286520","0","2022-01-19"
"981","73","20","9","2022-01-04","77","6460","420165734515","0","2022-03-07"
"982","4","165","26","2022-03-17","24","3466","26359833604","0","2022-02-21"
"983","94","363","64","2022-03-09","99","1135","421581312148","0","2022-01-24"
"984","81","226","85","2022-02-08","54","2464","420939878529","0","2022-01-06"
"985","25","267","7","2022-01-05","49","5980","420187852837","0","2022-03-20"
"986","36","359","42","2022-01-10","52","3886","420298444854","0","2022-04-02"
"987","73","113","69","2022-02-21","15","9228","421227417715","0","2022-01-10"
"988","33","38","41","2022-02-01","65","637","420785049651","0","2022-03-20"
"989","3","207","43","2022-02-09","4","7861","26310124803","0","2022-03-17"
"990","34","135","35","2022-03-25","78","3990","421934284852","0","2022-03-18"
"991","90","451","63","2022-02-17","49","2580","421138944144","0","2022-01-21"
"992","52","232","23","2022-02-17","20","2627","421138944082","0","2022-01-20"
"993","28","333","54","2022-01-04","84","7359","420165734440","0","2022-02-11"
"994","69","247","16","2022-02-12","73","7793","421028352105","0","2022-02-22"
"995","80","187","3","2022-02-06","33","9799","420895641728","0","2022-01-05"
"996","28","99","70","2022-01-15","50","6724","420409036840","0","2022-04-11"
"997","2","88","85","2022-01-26","13","6285","26290771202","0","2022-04-07"
"998","61","244","41","2022-01-22","47","3089","420563865697","0","2022-02-01"
"999","5","369","46","2022-02-27","41","6181","26335008005","0","2022-03-19"
"1000","81","127","73","2022-03-19","3","36","421801574529","0","2022-03-11"
"1001","34","183","70","2022-02-10","39","7149","420984115252","0","2022-01-16"
"1002","18","232","99","2022-02-28","60","9348","421382246424","0","2022-03-18"
"1003","68","299","46","2022-02-09","83","7269","420961996904","0","2022-03-28"
"1004","42","365","74","2022-03-22","91","9619","421867929666","0","2022-01-25"
"1005","21","52","33","2022-03-21","23","6028","421845811233","0","2022-03-06"
"1006","20","160","63","2022-02-20","19","7020","421205299232","0","2022-01-30"
"1007","78","184","91","2022-04-10","40","3424","422288179320","0","2022-01-21"
"1008","70","309","54","2022-03-05","26","2386","421492838512","0","2022-01-24"
"1009","28","378","95","2022-03-02","93","696","421426483240","0","2022-03-10"
"1010","27","417","24","2022-01-09","85","9582","420276326439","0","2022-03-22"
"1011","76","362","22","2022-03-27","52","7756","421978521718","0","2022-02-15"
"1012","79","495","77","2022-01-04","83","4871","420165734521","0","2022-02-20"
"1013","60","366","85","2022-04-09","65","2470","422266060896","0","2022-04-10"
"1014","73","243","85","2022-01-25","54","4690","420630220915","0","2022-02-27"
"1015","64","277","11","2022-04-05","9","1850","422177587300","0","2022-02-10"
"1016","43","110","23","2022-03-22","99","6901","421867929667","0","2022-03-19"
"1017","77","5","16","2022-02-20","95","9499","421205299319","0","2022-01-02"
"1018","89","494","91","2022-03-03","17","4912","421448601737","0","2022-03-19"
"1019","25","251","9","2022-02-24","67","4793","421293772837","0","2022-01-14"
"1020","98","199","86","2022-01-29","19","7703","420718694552","0","2022-03-06"
"1021","96","5","95","2022-01-24","3","5744","420608102550","0","2022-02-25"
"1022","96","339","69","2022-03-16","68","2848","421735219350","0","2022-01-10"
"1023","13","352","71","2022-04-02","28","2683","422111232019","0","2022-03-24"
"1024","35","413","28","2022-04-04","72","5920","422155468853","0","2022-01-14"
"1025","9","185","33","2022-01-03","42","6920","26258976009","0","2022-02-24"
"1026","27","178","9","2022-01-09","23","4581","420276326439","0","2022-03-17"
"1027","39","56","44","2022-03-22","31","2227","421867929657","0","2022-03-07"
"1028","75","94","74","2022-01-13","67","7064","420364800117","0","2022-03-20"
"1029","16","91","53","2022-04-09","45","3181","422266060822","0","2022-02-04"
"1030","35","271","44","2022-03-07","45","4009","421537075253","0","2022-02-17"
"1031","55","321","77","2022-02-21","72","5623","421227417685","0","2022-01-26"
"1032","40","353","11","2022-02-23","84","4457","421271654464","0","2022-03-20"
"1033","14","499","64","2022-03-25","76","2141","421934284820","0","2022-02-13"
"1034","43","436","94","2022-02-17","14","1560","421138944067","0","2022-01-23"
"1035","55","398","95","2022-03-02","60","4208","421426483285","0","2022-01-12"
"1036","58","304","8","2022-02-14","43","3914","421072588888","0","2022-02-24"
"1037","5","404","71","2022-04-06","10","859","26387481605","0","2022-04-10"
"1038","24","83","51","2022-03-23","97","2834","421890048036","0","2022-04-10"
"1039","7","104","86","2022-03-19","75","1579","26362598407","0","2022-02-27"
"1040","99","307","73","2022-02-03","90","2293","420829286553","0","2022-01-25"
"1041","69","253","90","2022-04-14","64","8167","422376652905","0","2022-01-11"
"1042","46","268","26","2022-03-18","20","620","421779456070","0","2022-03-13"
"1043","79","148","76","2022-01-01","100","5554","420099379321","0","2022-01-02"
"1044","92","236","73","2022-02-09","24","1197","420961996946","0","2022-04-09"
"1045","35","440","12","2022-02-17","18","7740","421138944053","0","2022-03-23"
"1046","34","269","21","2022-02-16","54","4918","421116825652","0","2022-03-25"
"1047","1","45","49","2022-04-02","33","9502","26381952001","0","2022-01-30"
"1048","60","42","46","2022-03-12","59","6576","421647667296","0","2022-01-08"
"1049","0","5","7","2022-03-01","42","6803","26337772800","0","2022-02-25"
"1050","39","113","36","2022-02-05","74","3646","420873523257","0","2022-03-16"
"1051","17","51","91","2022-02-10","26","5667","420984115223","0","2022-01-17"
"1052","66","41","36","2022-01-02","66","969","420121497702","0","2022-03-17"
"1053","34","351","12","2022-02-23","52","4998","421271654452","0","2022-02-10"
"1054","27","164","85","2022-04-03","21","1717","422133350439","0","2022-03-18"
"1055","79","179","62","2022-01-29","78","3560","420718694521","0","2022-01-19"
"1056","6","460","16","2022-01-04","20","6730","26260358406","0","2022-03-08"
"1057","78","273","3","2022-01-14","91","2990","420386918520","0","2022-01-14"
"1058","89","351","82","2022-02-27","87","2462","421360128137","0","2022-01-29"
"1059","92","76","12","2022-01-03","60","6312","420143616146","0","2022-04-10"
"1060","78","453","23","2022-02-17","40","8650","421138944120","0","2022-03-23"
"1061","6","321","93","2022-02-25","92","4368","26332243206","0","2022-03-12"
"1062","5","22","51","2022-04-03","14","4701","26383334405","0","2022-02-05"
"1063","85","68","82","2022-04-01","6","8330","422089113733","0","2022-03-08"
"1064","71","187","62","2022-01-06","57","4514","420209971313","0","2022-01-02"
"1065","22","38","22","2022-03-22","49","1108","421867929634","0","2022-02-22"
"1066","37","5","81","2022-02-23","22","2694","421271654455","0","2022-03-31"
"1067","77","251","26","2022-03-17","1","1306","421757337719","0","2022-02-12"
"1068","26","246","26","2022-03-29","52","7157","422022758438","0","2022-04-08"
"1069","58","55","77","2022-02-02","13","9567","420807168088","0","2022-04-10"
"1070","33","399","74","2022-03-25","89","3455","421934284851","0","2022-03-17"
"1071","47","135","11","2022-01-09","37","2055","420276326471","0","2022-03-28"
"1072","33","273","99","2022-01-19","95","3568","420497510451","0","2022-03-11"
"1073","59","98","9","2022-02-13","34","7785","421050470489","0","2022-04-14"
"1074","96","417","42","2022-04-09","11","5102","422266060950","0","2022-02-08"
"1075","21","98","16","2022-01-11","41","6569","420320563233","0","2022-02-13"
"1076","72","35","70","2022-01-07","77","1249","420232089714","0","2022-04-09"
"1077","67","45","76","2022-01-30","79","8630","420740812903","0","2022-01-24"
"1078","54","399","3","2022-03-09","27","4014","421581312084","0","2022-02-14"
"1079","49","136","11","2022-02-19","41","1677","421183180873","0","2022-03-10"
"1080","76","351","9","2022-01-29","63","5802","420718694518","0","2022-03-03"
"1081","48","420","46","2022-01-14","64","909","420386918472","0","2022-01-29"
"1082","5","197","6","2022-04-04","13","8","26384716805","0","2022-03-04"
"1083","29","237","12","2022-02-23","12","7139","421271654441","0","2022-01-26"
"1084","36","166","0","2022-04-09","97","9934","422266060854","0","2022-02-05"
"1085","73","68","6","2022-03-31","33","1906","422066995315","0","2022-04-10"
"1086","39","249","12","2022-02-25","4","4086","421315891257","0","2022-03-12"
"1087","68","260","11","2022-03-07","14","4498","421537075304","0","2022-01-29"
"1088","10","113","51","2022-01-15","83","4249","420409036816","0","2022-03-12"
"1089","47","295","94","2022-02-23","11","4425","421271654471","0","2022-04-04"
"1090","63","9","91","2022-03-08","97","5491","421559193699","0","2022-01-10"
"1091","21","240","52","2022-04-05","88","7163","422177587233","0","2022-02-27"
"1092","97","219","61","2022-03-09","100","2517","421581312151","0","2022-03-31"
"1093","97","244","6","2022-04-13","73","9158","422354534551","0","2022-01-05"
"1094","70","264","9","2022-01-13","63","1840","420364800112","0","2022-03-17"
"1095","53","9","95","2022-01-31","7","5030","420762931283","0","2022-02-11"
"1096","66","175","95","2022-02-01","33","8448","420785049702","0","2022-02-23"
"1097","88","154","49","2022-02-01","6","4469","420785049736","0","2022-02-04"
"1098","43","32","3","2022-02-04","53","4601","420851404867","0","2022-03-09"
"1099","78","392","12","2022-03-03","99","5932","421448601720","0","2022-02-18"
"1100","84","5","54","2022-01-11","96","2201","420320563332","0","2022-03-13"
"1101","3","247","94","2022-01-17","9","8838","26278329603","0","2022-03-27"
"1102","24","462","82","2022-02-03","14","6417","420829286436","0","2022-02-02"
"1103","31","476","53","2022-03-22","32","4901","421867929649","0","2022-01-11"
"1104","42","483","62","2022-03-20","91","248","421823692866","0","2022-03-16"
"1105","13","193","46","2022-01-30","15","7363","420740812819","0","2022-04-11"
"1106","89","255","71","2022-04-13","12","3796","422354534537","0","2022-03-18"
"1107","62","321","26","2022-02-20","98","5520","421205299298","0","2022-01-15"
