"1027","85","406","66","6868","1995-03-07 05:31:54"
"1028","82","1704","9","1923","2015-07-19 07:49:17"
"1029","74","337","8","3579","2013-10-06 12:15:42"
"1030","16","875","9","9121","1995-05-15 02:34:56"
"1031","64","461","6","1404","1998-12-02 13:01:03"
"1032","76","1931","90","8154","2003-10-09 10:56:29"
"1033","54","34","100","9554","1973-05-08 20:16:07"
"1034","33","296","22","4450","2012-12-09 07:52:05"
"1035","0","1531","82","9645","2004-03-19 08:24:26"
"1036","14","847","56","7556","1973-09-11 10:22:09"
"1037","3","1786","22","1538","2003-03-05 15:42:52"
"1038","36","1667","57","6602","2013-11-08 13:57:11"
"1039","16","996","32","7234","2007-10-03 17:18:23"
"1040","8","276","27","1290","2017-10-21 14:15:51"
"1041","70","1001","34","1176","2016-09-05 22:37:02"
"1042","41","636","19","8857","1989-10-30 20:20:24"
"1043","26","1402","72","591","1982-05-22 00:08:31"
"1044","69","97","86","8363","2014-01-05 02:35:42"
"1045","72","158","33","672","1986-09-12 19:07:46"
"1046","94","1863","76","8228","1975-01-10 00:59:18"
"1047","22","1283","19","3668","1993-05-25 05:26:10"
"1048","91","219","2","5783","2004-01-12 05:32:41"
"1049","51","1550","2","3521","2001-09-02 13:21:11"
"1050","90","1747","2","9766","1989-05-04 23:14:19"
"1051","91","121","64","8003","2020-12-18 01:42:25"
"1052","91","1107","7","4062","1991-12-15 04:56:53"
"1053","63","542","36","3247","1995-08-09 01:26:03"
"1054","74","974","72","6154","2014-09-04 19:36:45"
"1055","77","139","55","773","1984-12-31 10:15:50"
"1056","22","1847","31","5305","1970-09-04 19:36:41"
"1057","99","542","70","1719","1989-11-25 16:05:16"
"1058","82","843","91","4502","2003-09-29 09:45:24"
"1059","36","1168","66","8214","1979-12-26 17:32:34"
"1060","35","760","100","1358","1982-01-20 08:53:18"
"1061","64","218","38","668","1978-11-16 18:50:55"
"1062","35","1099","79","1067","1996-09-08 23:10:00"
"1063","76","1269","16","7690","1992-10-22 10:52:03"
"1064","95","1510","71","7409","2002-08-31 00:16:51"
"1065","61","1402","31","2538","2004-02-22 10:49:58"
"1066","62","1415","45","2422","2009-01-06 11:36:14"
"1067","73","58","76","3251","1984-08-11 18:12:50"
"1068","36","962","50","4380","1977-03-17 19:32:08"
"1069","82","922","98","8692","1979-01-01 13:32:48"
"1070","99","1975","66","7529","2012-01-25 22:16:56"
"1071","62","465","28","3434","1980-07-25 08:21:23"
"1072","94","1939","77","2425","1998-10-03 10:29:16"
"1073","51","1948","13","11","1977-07-14 11:55:50"
"1074","22","187","33","3692","1983-08-10 20:12:15"
"1075","22","1631","23","6832","1999-06-27 21:44:01"
"1076","33","1432","50","9344","2003-03-11 07:19:20"
"1077","61","516","72","1309","1998-11-20 05:08:22"
"1078","0","878","70","4458","2003-08-31 01:50:53"
"1079","77","1099","36","7906","2006-01-24 09:17:32"
"1080","26","1587","94","9408","2013-07-19 03:19:35"
"1081","71","1615","76","7183","1973-09-03 20:18:25"
"1082","0","420","46","4899","1973-02-28 21:27:08"
"1083","90","1542","27","520","1998-12-22 08:11:23"
"1084","26","1565","100","1994","1974-04-06 13:20:05"
"1085","73","1400","2","5754","2011-10-30 12:54:37"
"1086","54","241","64","3480","1999-11-10 18:41:58"
"1087","85","634","60","8110","1987-03-11 04:17:29"
"1088","24","737","51","2960","2010-04-06 07:28:12"
"1089","14","473","49","6503","2018-09-03 15:24:51"
"1090","11","64","53","5393","1987-08-04 13:40:36"
"1091","54","377","98","8171","2015-06-17 13:19:54"
"1092","3","993","77","7718","1973-11-01 03:58:36"
"1093","94","1053","79","315","2013-04-15 03:47:52"
"1094","70","519","90","2560","1987-07-31 20:47:33"
"1095","62","203","56","5969","1994-03-01 19:09:26"
"1096","52","1219","95","6005","2005-09-18 09:35:37"
"1097","54","1623","17","2909","2005-01-24 13:10:52"
"1098","36","150","65","112","2014-04-17 20:39:29"
"1099","51","325","68","564","2013-08-05 03:55:10"
"1100","99","954","86","6166","2010-11-21 06:38:20"
"1101","3","692","97","4355","1975-03-25 16:42:00"
"1102","93","948","56","4062","1997-09-14 02:28:42"
"1103","64","912","4","3123","1997-03-30 17:53:15"
"1104","71","1628","69","2891","2005-06-24 10:35:32"
"1105","63","1909","20","7662","1978-02-20 11:15:49"
"1106","52","1853","44","1316","2013-05-04 06:27:19"
"1107","99","1515","6","29","1980-06-16 08:56:27"
"1108","21","893","42","5091","2015-04-19 00:14:25"
"1109","94","1336","21","4908","1977-11-06 21:30:04"
"1110","28","181","13","2063","1977-02-20 01:56:14"
"1111","12","649","36","9382","2012-06-05 08:09:48"
"1112","62","484","29","2145","1977-03-14 00:25:41"
"1113","22","1951","87","9195","1990-11-04 03:24:23"
"1114","36","1049","42","7742","1975-11-06 04:26:01"
"1115","0","516","16","3109","2017-05-26 12:47:37"
"1116","52","1893","26","506","2021-10-15 13:03:52"
"1117","44","1145","49","1266","2004-01-20 05:57:10"
"1118","9","586","9","2431","2013-05-29 11:38:13"
"1119","71","33","14","5018","2021-12-10 14:36:32"
"1120","3","1525","47","5224","1975-12-12 12:49:35"
"1121","69","724","4","4762","1972-02-19 23:37:23"
"1122","16","1624","69","9879","1975-11-24 12:01:34"
"1123","42","1117","47","9912","2012-08-07 11:19:34"
"1124","44","403","9","3205","1977-05-04 02:08:26"
"1125","42","1079","16","114","2015-11-12 22:55:55"
"1126","63","475","70","4649","2021-08-30 23:01:18"
"1127","0","1522","8","494","2016-08-18 11:21:43"
"1128","86","1254","64","8253","1973-07-09 05:54:12"
"1129","91","1813","66","6973","1975-07-20 08:12:00"
"1130","86","148","46","1930","1971-07-06 01:37:48"
"1131","52","403","60","3768","2018-11-26 23:07:43"
"1132","35","1121","49","7292","2018-02-20 20:51:29"
"1133","64","323","38","1703","2013-02-12 04:47:35"
"1134","16","1339","1","2380","1985-05-30 09:48:21"
"1135","62","79","54","8462","1987-09-03 02:02:22"
"1136","46","1189","87","8241","1999-06-29 01:39:04"
"1137","0","1341","76","9950","2008-10-12 18:48:44"
"1138","23","1083","17","3590","2004-07-22 00:31:24"
"1139","99","832","84","2158","1999-10-17 10:01:19"
"1140","71","1190","81","3300","2000-04-27 11:05:15"
"1141","74","1099","69","4343","1970-05-30 12:50:34"
"1142","85","1633","69","7802","1979-03-20 12:45:22"
"1143","81","357","62","4886","2005-08-07 02:03:39"
"1144","23","1475","13","2150","2000-04-25 20:17:12"
"1145","93","84","33","7420","1996-06-18 08:23:12"
"1146","51","953","45","9154","1993-02-25 23:44:54"
"1147","90","397","12","1616","1990-03-27 23:04:53"
"1148","99","237","55","817","1975-06-18 09:42:20"
"1149","12","1036","60","1594","1991-06-24 08:51:50"
"1150","54","1096","93","6422","2009-08-09 23:29:19"
"1151","61","366","28","1276","1987-10-14 05:35:04"
"1152","95","405","54","6437","2013-02-16 18:44:43"
"1153","63","1498","17","3666","2007-07-26 15:10:01"
"1154","11","864","72","2099","2002-10-24 02:26:41"
"1155","85","1654","91","9059","1970-05-12 21:46:18"
"1156","35","1532","58","5361","2018-04-08 20:49:32"
"1157","21","252","18","2946","2001-10-12 15:36:49"
"1158","49","742","50","4664","1989-11-17 08:12:27"
"1159","53","296","49","7802","2019-09-22 23:47:23"
"1160","7","680","24","1143","1975-11-30 22:16:27"
"1161","21","646","50","2768","2004-05-25 03:53:50"
"1162","77","243","22","4247","2007-09-18 17:20:29"
"1163","70","1785","45","8462","1976-05-22 04:32:35"
"1164","73","892","32","2112","2008-02-11 05:40:19"
"1165","3","1268","96","7386","1985-12-07 01:44:09"
"1166","21","1336","97","8919","1970-12-09 14:03:03"
"1167","24","1589","73","6143","2007-07-06 19:33:19"
"1168","81","1619","63","7150","1985-12-13 05:15:05"
"1169","26","1665","19","13","2017-11-03 13:51:24"
"1170","74","1761","16","6824","1971-04-08 17:42:57"
"1171","74","903","79","3032","1990-10-08 10:35:55"
"1172","52","1801","43","7087","2000-02-11 09:01:23"
"1173","76","727","23","9199","2009-11-03 22:20:14"
"1174","23","1413","98","6962","2015-06-30 22:21:51"
"1175","33","533","61","8704","1986-12-16 05:37:46"
"1176","94","532","81","5187","1996-05-09 08:54:06"
"1177","82","1534","20","83","1994-03-20 08:04:28"
"1178","71","1104","92","9948","2007-06-05 01:41:37"
"1179","70","495","67","573","2016-08-23 14:31:55"
"1180","64","1975","3","5134","1990-07-08 06:08:39"
"1181","61","1652","36","3523","1977-12-14 02:52:42"
"1182","81","1842","92","8892","2016-03-25 12:06:00"
"1183","44","757","31","462","2007-03-30 16:37:10"
"1184","85","1016","64","8684","2013-02-18 21:45:25"
"1185","42","424","47","1583","2020-03-11 17:55:10"
"1186","7","112","18","539","2021-05-09 10:59:56"
"1187","54","327","74","2221","1983-11-11 17:32:57"
"1188","0","1907","6","910","2011-12-05 07:49:52"
"1189","52","504","100","9061","2013-08-20 03:40:46"
"1190","73","968","40","2005","1987-11-10 00:35:27"
"1191","35","654","73","4034","1985-05-15 23:52:57"
"1192","9","1574","2","1538","1991-08-15 02:56:04"
"1193","41","766","7","9854","1998-08-30 08:40:34"
"1194","77","1560","72","5176","1971-12-01 09:23:52"
"1195","53","1509","6","8937","2011-05-01 12:44:11"
"1196","62","401","22","8636","2013-08-28 21:05:42"
"1197","41","1147","51","375","2002-05-26 13:26:47"
"1198","94","1670","46","4993","1985-02-05 23:03:08"
"1199","36","1760","1","6300","2001-01-12 00:26:56"
"1200","61","988","70","9946","2017-11-22 23:02:16"
"1201","85","1255","62","3587","1981-08-22 01:30:30"
"1202","69","494","21","6861","1976-03-16 01:39:16"
"1203","74","1632","65","5414","2008-05-07 06:14:03"
"1204","21","1592","28","6351","1993-12-05 04:56:18"
"1205","81","1321","9","1440","2008-09-21 04:32:44"
"1206","70","855","89","7465","2009-07-08 08:12:23"
"1207","9","20","34","1411","1988-11-07 19:50:24"
"1208","42","1186","90","1745","2006-07-11 08:49:37"
"1209","0","163","23","3736","2014-12-11 02:10:48"
"1210","42","1572","21","2999","2000-04-16 17:45:37"
"1211","11","580","58","8087","1985-10-12 03:11:00"
"1212","69","400","8","6106","1983-05-09 11:23:23"
"1213","53","1589","17","1390","2014-12-01 12:13:31"
"1214","72","504","2","8967","1992-08-25 13:06:40"
"1215","41","739","68","6586","1985-11-08 19:44:05"
"1216","28","1837","61","5154","1973-01-16 10:30:00"
"1217","6","1326","7","2581","1999-10-28 12:14:12"
"1218","46","1913","34","6776","2011-02-14 06:29:53"
"1219","41","1627","97","8511","1998-08-29 12:17:22"
"1220","8","461","8","7359","2009-12-06 23:37:58"
"1221","33","754","100","6536","2016-10-07 13:09:32"
"1222","62","530","69","2053","1980-01-09 08:02:46"
"1223","9","553","86","5106","1984-01-27 16:28:48"
"1224","35","1752","65","5335","2020-07-23 01:27:29"
"1225","43","919","58","8574","1998-05-22 17:40:43"
"1226","93","1077","58","9286","1970-03-01 17:00:48"
"1227","70","1932","55","8141","1970-10-08 06:53:22"
"1228","86","834","53","8538","1997-04-22 12:05:36"
"1229","86","947","25","8821","1976-12-13 19:22:33"
"1230","74","933","91","9119","2003-05-25 02:08:43"
"1231","23","300","52","7214","1986-11-29 20:37:26"
"1232","54","1703","18","7508","2011-03-05 16:41:09"
"1233","7","546","46","1876","2003-09-20 09:46:27"
"1234","9","717","16","5002","2000-03-15 11:27:04"
"1235","64","1579","96","6480","2006-01-08 05:01:42"
"1236","46","1242","32","2361","1980-11-17 05:57:06"
"1237","61","1572","60","3229","1970-05-20 05:15:40"
"1238","70","1454","82","9859","2002-08-10 17:00:41"
"1239","7","328","54","9265","1981-06-17 22:45:07"
"1240","69","1339","65","2554","1997-08-20 00:08:48"
"1241","16","946","5","7633","2013-06-23 11:56:57"
"1242","44","1257","44","8871","1984-12-03 13:48:02"
"1243","0","857","24","4721","2004-09-15 16:34:21"
"1244","91","733","73","7886","1980-10-10 13:25:46"
"1245","22","1219","80","3632","2009-12-21 06:12:21"
"1246","76","1343","94","7399","1992-09-29 09:35:24"
"1247","7","247","21","3409","1983-04-07 16:02:35"
"1248","35","1280","74","7603","2021-02-01 12:27:16"
"1249","21","350","79","8587","2002-08-11 12:56:30"
"1250","14","748","17","6539","2011-11-10 02:51:58"
"1251","24","1781","96","4412","1998-08-01 14:08:46"
"1252","24","1313","31","3953","2006-01-05 18:01:32"
"1253","12","1193","46","1358","1983-12-03 19:40:57"
"1254","86","988","99","1639","2011-08-09 06:43:29"
"1255","46","275","6","5481","1983-05-10 03:27:50"
"1256","23","1797","79","6635","1970-02-23 16:11:16"
"1257","73","968","14","4677","1982-11-26 14:51:09"
"1258","70","1159","29","6311","1979-08-30 02:56:00"
"1259","44","1369","96","5891","2001-10-25 06:00:21"
"1260","7","1633","12","9109","1998-04-24 00:56:43"
"1261","90","1427","57","5125","2005-05-15 20:18:59"
"1262","42","1321","96","9962","1976-01-08 03:01:21"
"1263","36","741","43","6757","1988-10-04 10:45:35"
"1264","35","727","14","5697","1976-01-13 09:46:23"
"1265","43","1630","46","1741","2021-09-23 17:55:31"
"1266","33","1801","52","602","2008-03-08 09:49:14"
"1267","16","996","96","7440","2018-05-19 16:01:57"
"1268","85","243","21","4829","1982-03-04 01:37:49"
"1269","23","1747","33","5334","2013-05-13 04:06:01"
"1270","52","1374","83","6956","1998-04-26 04:09:48"
"1271","69","1535","52","6149","1978-07-13 03:08:02"
"1272","35","379","20","2765","1987-01-04 08:00:25"
"1273","82","1849","49","412","2001-08-28 00:12:21"
"1274","6","1717","71","8853","1987-10-27 14:30:23"
"1275","85","1430","11","8603","2004-09-19 15:14:45"
"1276","74","1630","61","521","1988-09-23 23:50:23"
"1277","12","1471","33","2523","1994-07-02 14:15:16"
"1278","62","1326","83","4712","1997-12-09 10:24:14"
"1279","12","1551","54","6895","2011-10-28 13:09:54"
"1280","26","1197","88","7422","2017-12-06 12:27:36"
"1281","69","1797","70","2731","1981-06-20 06:10:17"
"1282","99","433","56","9054","1989-02-18 15:33:04"
"1283","72","1562","99","8095","1981-09-03 01:22:36"
"1284","46","193","26","2429","2004-09-09 04:16:50"
"1285","90","1736","92","6485","1984-11-19 04:29:45"
"1286","41","885","97","7659","1991-03-09 08:45:53"
"1287","3","1415","30","7693","1995-10-04 13:57:30"
"1288","28","392","66","8844","2005-09-22 21:54:44"
"1289","11","1599","66","6712","1977-02-18 14:24:30"
"1290","74","1059","33","9875","2016-11-25 22:57:04"
"1291","85","457","78","2914","1975-11-26 05:42:22"
"1292","76","1276","24","8648","2005-08-05 19:42:11"
"1293","90","1597","35","1310","2000-12-16 01:22:39"
"1294","71","1568","70","5332","2008-08-15 00:22:18"
"1295","0","1768","15","8789","2012-11-07 13:54:25"
"1296","81","1909","94","9133","2005-10-04 20:24:50"
"1297","76","1510","20","8513","2000-12-02 15:02:33"
"1298","16","1471","37","3538","2009-09-26 12:13:22"
"1299","22","814","67","2694","2018-04-29 18:57:27"
"1300","12","847","99","9340","2018-10-24 02:01:10"
"1301","7","1800","21","3256","2013-11-02 03:44:10"
"1302","81","1665","48","4598","2015-05-25 06:27:04"
"1303","28","861","68","5962","1991-04-28 21:45:17"
"1304","86","1505","98","3109","1981-11-05 12:39:16"
"1305","12","432","31","6538","1986-08-20 04:51:44"
"1306","9","1800","74","9779","2013-02-26 13:44:32"
"1307","52","376","50","4101","1996-02-12 09:33:28"
"1308","43","1017","68","7140","1970-12-16 02:32:21"
"1309","93","1891","27","7118","2000-05-15 12:40:31"
"1310","6","178","75","8459","2013-08-02 20:29:00"
"1311","73","1532","6","3844","1977-11-21 21:04:37"
"1312","86","1257","23","105","2017-05-23 14:58:33"
"1313","35","477","30","2006","1985-11-06 21:49:12"
"1314","3","1665","8","3325","1996-03-30 19:28:49"
"1315","9","1618","51","8569","1993-08-18 20:33:52"
"1316","77","90","64","1202","2002-04-10 05:19:21"
"1317","76","1765","75","8106","2001-05-11 07:44:58"
"1318","94","1760","5","9784","1987-08-26 17:45:51"
"1319","73","1729","31","7691","1998-03-30 20:29:47"
"1320","41","1489","16","7124","1993-02-08 04:28:22"
"1321","69","1596","96","8405","1988-06-10 10:40:48"
"1322","62","1939","99","6113","2007-04-30 14:37:33"
"1323","9","1277","91","353","2016-02-09 04:20:15"
"1324","22","193","81","28","1994-10-31 21:01:40"
"1325","82","760","21","6489","1976-07-20 07:11:12"
"1326","85","974","77","4126","2004-04-11 10:43:30"
"1327","46","872","67","7074","2012-06-02 13:35:26"
"1328","9","1601","42","2487","1991-03-10 20:03:08"
"1329","94","1071","93","9538","2011-10-01 02:28:01"
"1330","22","873","33","3620","1994-08-15 08:02:07"
"1331","93","672","89","6712","2003-10-31 02:44:36"
"1332","91","168","51","9345","2006-11-19 01:46:44"
"1333","90","903","28","8161","1986-11-17 03:45:25"
"1334","94","1213","35","749","2006-03-28 21:38:06"
"1335","36","1781","10","2389","2012-10-20 22:00:25"
"1336","51","60","99","3705","1970-11-26 04:18:03"
"1337","91","493","65","122","1970-03-01 05:43:06"
"1338","94","416","41","8325","1974-02-06 01:51:11"
"1339","91","1842","61","1214","1993-08-17 18:19:18"
"1340","22","461","67","5718","1976-08-13 14:59:16"
"1341","77","1464","17","726","1997-03-05 23:55:24"
"1342","63","247","98","9573","1977-04-12 18:33:55"
"1343","63","1642","25","7214","2021-05-22 15:22:02"
"1344","90","1660","66","1128","1971-02-15 19:05:37"
"1345","49","1812","12","8663","2010-07-06 00:01:49"
"1346","44","1589","5","2088","1984-03-03 11:40:46"
"1347","46","1676","69","5175","2006-07-16 05:48:14"
"1348","16","327","86","4831","1985-09-22 10:43:19"
"1349","9","1035","8","5745","1978-07-01 02:30:00"
"1350","28","1972","54","3138","1973-05-02 04:39:47"
"1351","82","594","2","6672","2005-06-24 08:57:52"
"1352","86","1452","87","7073","2016-11-29 22:46:10"
"1353","53","1054","34","5564","2010-03-02 13:33:25"
"1354","70","1427","77","7775","1972-06-21 05:04:26"
"1355","49","1652","47","949","1985-06-10 16:59:36"
"1356","43","1876","82","2947","1971-07-19 11:48:51"
"1357","7","1260","30","5624","1971-01-19 06:53:58"
"1358","6","992","84","7737","2013-04-19 16:52:50"
"1359","14","925","10","1387","1999-04-09 23:09:05"
"1360","53","583","96","5901","1997-01-27 04:04:12"
"1361","95","768","2","30","2015-03-20 16:55:30"
"1362","62","717","70","4610","1996-10-11 15:39:57"
"1363","99","591","81","7513","2021-11-09 07:15:33"
"1364","49","1168","98","9184","2011-02-02 21:19:28"
"1365","24","1088","47","1855","1994-11-21 07:41:33"
"1366","94","1800","41","6412","1972-05-26 09:15:23"
"1367","76","392","1","1280","1985-08-24 08:21:50"
"1368","72","1513","83","314","1973-10-31 00:28:26"
"1369","16","1044","57","5719","1999-12-10 23:57:23"
"1370","85","1098","78","4826","2011-02-08 02:24:59"
"1371","23","1814","20","7273","1991-11-07 13:22:50"
"1372","44","334","90","9370","1971-08-15 22:26:54"
"1373","62","397","68","4950","1992-02-17 15:19:47"
"1374","49","181","85","4044","1988-05-30 14:18:35"
"1375","33","1318","57","5076","2007-03-30 18:39:38"
"1376","54","20","54","2397","2001-11-04 09:58:48"
"1377","95","670","75","8280","2007-06-11 10:35:36"
"1378","11","510","21","5842","2001-08-21 12:06:42"
"1379","21","286","75","1638","2013-12-29 22:42:21"
"1380","85","1838","68","9320","2007-02-07 14:51:41"
"1381","23","453","20","424","2009-10-02 06:34:56"
"1382","3","477","44","8810","1976-05-15 08:19:17"
"1383","99","617","94","7217","2010-01-11 18:46:13"
"1384","86","788","59","4094","1986-08-09 21:45:26"
"1385","12","1084","23","1975","1986-06-15 10:49:21"
"1386","69","884","75","4923","1999-09-14 19:59:40"
"1387","7","1606","30","2481","1981-10-19 19:18:25"
"1388","26","1785","64","3928","2011-08-22 03:28:28"
"1389","63","1510","19","171","2010-03-24 16:36:29"
"1390","16","1972","42","8428","2016-02-09 05:01:48"
"1391","9","1505","12","5924","1973-10-24 04:52:06"
"1392","74","742","21","2575","2003-05-17 21:45:58"
"1393","24","805","4","9493","1987-11-24 12:29:44"
"1394","76","1603","67","2458","1999-06-15 09:19:02"
"1395","28","931","23","1062","1977-02-20 18:52:02"
"1396","90","741","36","8019","2018-02-17 15:19:34"
"1397","23","1157","26","5707","2017-04-08 18:26:21"
"1398","26","1777","91","7784","2004-01-20 19:32:31"
"1399","28","461","29","9559","1992-01-26 02:31:26"
"1400","90","1046","68","6958","2010-03-05 23:51:28"
"1401","71","323","85","5265","2013-08-13 17:50:47"
"1402","74","1998","87","5598","1972-06-27 02:07:27"
"1403","16","1822","63","4208","1999-08-27 18:16:44"
"1404","43","1723","29","3356","1997-05-15 16:02:34"
"1405","51","1613","1","177","1977-10-29 20:54:54"
"1406","24","649","73","2986","2005-01-17 15:23:34"
"1407","24","1268","74","2958","1975-12-06 10:42:27"
"1408","53","660","85","718","1990-02-05 17:58:10"
"1409","8","1691","90","3789","2017-05-08 08:26:19"
"1410","62","1862","21","9733","2004-02-23 07:58:42"
"1411","94","84","12","1892","2014-01-20 08:33:58"
"1412","28","575","58","9801","1999-06-28 00:07:40"
"1413","11","1594","10","4769","2018-07-04 03:50:15"
"1414","6","680","25","3567","2003-11-25 17:53:41"
"1415","0","577","11","3332","1988-12-14 18:47:46"
"1416","23","861","16","6329","2013-05-10 01:35:57"
"1417","64","168","12","9898","1977-03-13 23:42:40"
"1418","8","1725","99","9314","1995-05-24 08:27:15"
"1419","61","1581","43","7149","2010-05-10 20:36:13"
"1420","49","866","84","2668","1998-11-18 07:34:36"
"1421","95","569","98","3399","1996-05-12 08:22:58"
"1422","0","1763","97","6845","2011-08-22 13:13:34"
"1423","82","546","29","2946","2005-10-22 19:37:39"
"1424","86","1010","50","5876","2018-01-09 06:36:14"
"1425","23","1898","2","6311","1997-09-17 16:15:20"
"1426","95","815","55","1744","1989-04-04 04:13:36"
"1427","91","903","55","6620","1970-01-29 12:20:16"
"1428","64","194","96","1869","2003-03-17 09:27:36"
"1429","14","159","91","7523","1990-10-25 01:10:36"
"1430","7","1496","55","2081","2021-04-01 06:33:09"
"1431","9","12","81","7798","1983-08-03 07:38:50"
"1432","93","1654","44","7272","1998-10-14 08:24:14"
"1433","43","1749","26","5521","1975-10-07 16:14:40"
"1434","69","1164","58","7986","1996-03-30 15:17:18"
"1435","69","477","43","5575","1973-08-09 11:53:46"
"1436","8","863","87","6873","1994-06-30 03:36:43"
"1437","21","1796","85","3169","1995-08-03 01:49:40"
"1438","77","903","46","4205","2005-06-29 10:00:46"
"1439","52","1434","88","3999","1986-10-06 07:42:02"
"1440","36","1183","38","8849","2019-06-19 20:59:57"
"1441","82","1509","74","6075","2002-03-01 03:01:59"
"1442","22","211","12","102","1986-03-31 01:24:43"
"1443","36","380","56","7694","2014-02-03 08:51:27"
"1444","74","1814","94","1078","1996-09-13 02:43:37"
"1445","11","1601","69","4953","1983-11-04 13:46:06"
"1446","95","465","69","1041","1989-09-17 23:27:50"
"1447","61","100","89","7631","1998-12-14 02:00:49"
"1448","70","646","14","7592","1996-01-09 09:19:26"
"1449","0","868","63","2140","1984-09-07 22:35:24"
"1450","99","239","49","2635","2013-02-14 13:46:16"
"1451","71","1392","48","3431","1988-08-30 19:41:07"
"1452","12","596","62","285","2019-08-08 00:36:04"
"1453","28","1988","69","128","1975-12-23 12:07:22"
"1454","64","1613","74","4727","2004-11-27 15:36:41"
"1455","14","1059","18","1217","1991-11-01 06:47:53"
"1456","36","1407","71","2349","2018-06-08 13:33:36"
"1457","0","844","71","6087","1972-01-29 15:37:51"
"1458","16","935","97","7166","2011-06-05 05:34:45"
"1459","76","628","21","4929","1996-09-08 22:15:30"
"1460","61","563","92","683","2019-06-02 18:24:04"
"1461","76","597","6","9950","2015-11-30 20:39:44"
"1462","82","1887","40","7503","1989-07-26 19:27:41"
"1463","73","1405","26","9639","1988-12-27 11:55:17"
"1464","71","356","66","5621","1989-08-13 20:41:49"
"1465","7","1145","57","8954","1981-11-19 12:35:09"
"1466","6","377","18","1819","2006-06-01 02:01:55"
"1467","36","295","93","645","1980-01-27 21:05:25"
"1468","71","1367","23","580","1998-04-24 16:53:12"
"1469","76","892","99","195","2006-01-14 22:43:32"
"1470","90","1583","26","4058","1992-03-09 02:00:28"
"1471","73","536","56","1652","1977-05-18 19:24:54"
"1472","95","54","34","8438","1981-11-22 04:00:47"
"1473","21","167","22","2581","2012-02-13 10:47:44"
"1474","54","981","61","592","2017-09-22 01:04:06"
"1475","61","274","18","9097","1983-08-10 05:49:36"
"1476","76","1569","93","7600","2018-06-07 01:36:32"
"1477","3","507","71","305","1990-02-25 08:59:25"
"1478","85","185","25","8513","2017-08-17 20:27:12"
"1479","61","73","89","3955","1972-07-22 12:47:50"
"1480","82","0","97","492","2011-01-26 04:31:11"
"1481","61","406","72","8073","1986-07-17 13:02:04"
"1482","91","1646","95","1451","2008-10-24 15:03:09"
"1483","71","1923","15","1950","1994-11-15 12:20:46"
"1484","12","141","94","972","2011-06-07 23:46:24"
"1485","41","948","52","2841","2000-12-23 07:00:24"
"1486","11","1998","34","3553","1998-09-25 13:36:09"
"1487","63","417","84","2642","2016-11-03 20:34:03"
"1488","46","1691","97","6504","1982-04-13 10:51:30"
"1489","91","1509","73","9351","2018-08-12 21:58:00"
"1490","53","794","61","95","1993-05-31 21:58:05"
"1491","70","1100","57","2333","2018-05-12 15:44:22"
"1492","72","1522","64","8572","1971-04-23 00:07:32"
"1493","23","904","76","5569","1980-06-28 05:12:47"
"1494","44","1571","52","9820","2008-01-24 15:03:30"
"1495","36","929","8","3967","2011-03-26 07:25:20"
"1496","91","1991","8","4095","2001-09-04 09:02:11"
"1497","90","1326","2","5551","2000-01-20 20:41:32"
"1498","28","612","51","9030","1991-01-15 20:12:32"
"1499","63","1849","65","1131","1996-01-08 12:39:24"
"1500","69","1946","43","7869","1984-02-18 07:48:42"
"1501","3","1522","54","6320","1996-05-10 20:25:51"
"1502","23","47","90","8699","1985-05-06 15:54:49"
"1503","0","710","48","5940","1980-12-25 14:49:37"
"1504","49","1011","50","5646","1988-10-06 15:17:29"
"1505","99","773","29","8586","2021-03-17 09:54:45"
"1506","82","1156","9","3724","1980-06-21 00:49:07"
"1507","14","832","88","1983","2004-10-22 10:05:15"
"1508","62","1891","64","1198","1979-06-27 13:06:24"
"1509","0","1898","27","7387","2017-06-07 00:38:15"
"1510","99","1059","91","6786","1994-02-10 21:24:53"
"1511","99","746","89","8912","2000-01-18 13:29:55"
"1512","95","1016","39","7955","1987-02-08 04:52:20"
"1513","61","1388","45","8307","1972-08-24 07:14:53"
"1514","12","1867","80","7451","1981-11-30 20:15:42"
"1515","76","903","53","1558","1970-08-11 14:09:12"
"1516","6","1751","53","1581","1977-10-11 05:28:09"
"1517","76","918","26","2692","2014-10-15 01:13:48"
"1518","43","550","10","5008","2006-03-19 07:54:44"
"1519","70","1475","86","596","2014-12-02 14:25:29"
"1520","62","1819","91","2902","2015-11-09 12:02:10"
"1521","93","1184","77","8170","1984-02-01 22:56:12"
"1522","70","1581","50","7080","1999-11-06 17:33:37"
"1523","6","548","81","9023","2012-03-15 01:54:33"
"1524","42","1013","56","1594","1990-03-01 03:36:20"
"1525","64","1995","21","40","1974-11-29 23:28:49"
"1526","90","1988","91","9675","2019-05-29 19:26:23"
"1527","22","1458","62","736","1995-03-21 12:37:11"
"1528","95","753","48","3269","2013-09-14 09:54:31"
"1529","21","1297","77","3962","1991-02-27 04:31:10"
"1530","76","628","23","1210","1992-11-10 16:52:01"
"1531","62","477","100","1729","1988-09-07 03:33:22"
"1532","44","1153","64","3955","1971-08-13 01:12:27"
"1533","72","67","41","6351","1990-11-12 06:57:05"
"1534","28","1542","9","6854","2013-05-10 15:48:08"
"1535","69","652","6","6854","2016-10-28 21:40:15"
"1536","21","1865","91","3683","2011-11-01 19:06:40"
